,close,high,low,open,volume
2019-01-02 10:55:40+00:00,65.67,65.68,65.67,65.67,0
2019-01-02 10:55:50+00:00,65.69,65.7,65.69,65.7,8
2019-01-02 10:56:00+00:00,65.71,65.71,65.71,65.71,2
2019-01-02 10:56:10+00:00,65.71,65.71,65.69,65.71,3
2019-01-02 10:56:20+00:00,65.71,65.73,65.7,65.72,3
2019-01-02 10:56:30+00:00,65.73,65.73,65.73,65.73,1
2019-01-02 10:56:40+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 10:56:50+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 10:57:00+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 10:57:10+00:00,65.73,65.73,65.73,65.73,2
2019-01-02 10:57:20+00:00,65.73,65.73,65.73,65.73,0
2019-01-02 10:57:30+00:00,65.71,65.76,65.71,65.73,12
2019-01-02 10:57:40+00:00,65.7,65.74,65.7,65.74,2
2019-01-02 10:57:50+00:00,65.71,65.71,65.7,65.7,8
2019-01-02 10:58:00+00:00,65.69,65.7,65.69,65.7,48
2019-01-02 10:58:10+00:00,65.72,65.72,65.71,65.71,6
2019-01-02 10:58:20+00:00,65.74,65.74,65.72,65.73,7
2019-01-02 10:58:30+00:00,65.72,65.72,65.72,65.72,2
2019-01-02 10:58:40+00:00,65.77,65.77,65.75,65.75,6
2019-01-02 10:58:50+00:00,65.81,65.81,65.78,65.78,3
2019-01-02 10:59:00+00:00,65.81,65.82,65.81,65.82,7
2019-01-02 10:59:10+00:00,65.81,65.81,65.81,65.81,0
2019-01-02 10:59:20+00:00,65.74,65.77,65.74,65.77,7
2019-01-02 10:59:30+00:00,65.7,65.7,65.7,65.7,1
2019-01-02 10:59:40+00:00,65.7,65.7,65.7,65.7,1
2019-01-02 10:59:50+00:00,65.7,65.7,65.7,65.7,1
2019-01-02 11:00:00+00:00,65.72,65.72,65.71,65.71,5
2019-01-02 11:00:10+00:00,65.73,65.73,65.73,65.73,1
2019-01-02 11:00:20+00:00,65.72,65.72,65.72,65.72,1
2019-01-02 11:00:30+00:00,65.66,65.68,65.66,65.68,6
2019-01-02 11:00:40+00:00,65.66,65.66,65.65,65.66,1
2019-01-02 11:00:50+00:00,65.69,65.69,65.65,65.66,6
2019-01-02 11:01:00+00:00,65.67,65.67,65.66,65.67,4
2019-01-02 11:01:10+00:00,65.67,65.67,65.66,65.67,0
2019-01-02 11:01:20+00:00,65.67,65.67,65.66,65.67,0
2019-01-02 11:01:30+00:00,65.67,65.67,65.66,65.67,0
2019-01-02 11:01:40+00:00,65.67,65.67,65.67,65.67,3
2019-01-02 11:01:50+00:00,65.64,65.64,65.63,65.64,2
2019-01-02 11:02:00+00:00,65.64,65.64,65.61,65.61,5
2019-01-02 11:02:10+00:00,65.64,65.64,65.62,65.63,4
2019-01-02 11:02:20+00:00,65.64,65.66,65.62,65.62,6
2019-01-02 11:02:30+00:00,65.63,65.64,65.63,65.64,2
2019-01-02 11:02:40+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 11:02:50+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 11:03:00+00:00,65.62,65.66,65.61,65.65,22
2019-01-02 11:03:10+00:00,65.64,65.64,65.63,65.63,2
2019-01-02 11:03:20+00:00,65.64,65.64,65.64,65.64,0
2019-01-02 11:03:30+00:00,65.64,65.64,65.64,65.64,2
2019-01-02 11:03:40+00:00,65.64,65.64,65.64,65.64,0
2019-01-02 11:03:50+00:00,65.68,65.68,65.68,65.68,1
2019-01-02 11:04:00+00:00,65.68,65.68,65.68,65.68,0
2019-01-02 11:04:10+00:00,65.7,65.7,65.68,65.69,6
2019-01-02 11:04:20+00:00,65.71,65.71,65.69,65.71,6
2019-01-02 11:04:30+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 11:04:40+00:00,65.73,65.73,65.71,65.73,7
2019-01-02 11:04:50+00:00,65.72,65.73,65.71,65.73,3
2019-01-02 11:05:00+00:00,65.76,65.76,65.74,65.74,4
2019-01-02 11:05:10+00:00,65.76,65.76,65.76,65.76,2
2019-01-02 11:05:20+00:00,65.76,65.76,65.76,65.76,0
2019-01-02 11:05:30+00:00,65.77,65.77,65.77,65.77,1
2019-01-02 11:05:40+00:00,65.77,65.77,65.77,65.77,1
2019-01-02 11:05:50+00:00,65.79,65.79,65.77,65.77,7
2019-01-02 11:06:00+00:00,65.79,65.79,65.79,65.79,0
2019-01-02 11:06:10+00:00,65.79,65.79,65.79,65.79,0
2019-01-02 11:06:20+00:00,65.79,65.79,65.79,65.79,0
2019-01-02 11:06:30+00:00,65.79,65.79,65.79,65.79,1
2019-01-02 11:06:40+00:00,65.84,65.86,65.8,65.8,8
2019-01-02 11:06:50+00:00,65.84,65.84,65.84,65.84,0
2019-01-02 11:07:00+00:00,65.85,65.85,65.85,65.85,2
2019-01-02 11:07:10+00:00,65.8,65.85,65.8,65.84,4
2019-01-02 11:07:20+00:00,65.85,65.85,65.85,65.85,2
2019-01-02 11:07:30+00:00,65.85,65.85,65.85,65.85,0
2019-01-02 11:07:40+00:00,65.85,65.85,65.85,65.85,0
2019-01-02 11:07:50+00:00,65.85,65.85,65.85,65.85,0
2019-01-02 11:08:00+00:00,65.83,65.83,65.81,65.82,8
2019-01-02 11:08:10+00:00,65.81,65.81,65.81,65.81,3
2019-01-02 11:08:20+00:00,65.78,65.78,65.78,65.78,1
2019-01-02 11:08:30+00:00,65.82,65.82,65.82,65.82,1
2019-01-02 11:08:40+00:00,65.82,65.82,65.82,65.82,0
2019-01-02 11:08:50+00:00,65.8,65.83,65.8,65.83,2
2019-01-02 11:09:00+00:00,65.8,65.8,65.8,65.8,0
2019-01-02 11:09:10+00:00,65.8,65.8,65.8,65.8,0
2019-01-02 11:09:20+00:00,65.83,65.83,65.83,65.83,1
2019-01-02 11:09:30+00:00,65.84,65.85,65.84,65.84,5
2019-01-02 11:09:40+00:00,65.85,65.85,65.84,65.84,3
2019-01-02 11:09:50+00:00,65.82,65.82,65.82,65.82,2
2019-01-02 11:10:00+00:00,65.85,65.85,65.85,65.85,1
2019-01-02 11:10:10+00:00,65.85,65.85,65.85,65.85,0
2019-01-02 11:10:20+00:00,65.82,65.84,65.82,65.83,19
2019-01-02 11:10:30+00:00,65.83,65.84,65.82,65.84,6
2019-01-02 11:10:40+00:00,65.81,65.85,65.81,65.85,4
2019-01-02 11:10:50+00:00,65.86,65.86,65.83,65.83,5
2019-01-02 11:11:00+00:00,65.84,65.84,65.84,65.84,1
2019-01-02 11:11:10+00:00,65.84,65.84,65.84,65.84,0
2019-01-02 11:11:20+00:00,65.87,65.87,65.87,65.87,4
2019-01-02 11:11:30+00:00,65.88,65.89,65.88,65.88,9
2019-01-02 11:11:40+00:00,65.88,65.88,65.88,65.88,0
2019-01-02 11:11:50+00:00,65.86,65.87,65.86,65.87,3
2019-01-02 11:12:00+00:00,65.86,65.86,65.86,65.86,1
2019-01-02 11:12:10+00:00,65.84,65.84,65.84,65.84,1
2019-01-02 11:12:20+00:00,65.87,65.87,65.84,65.84,4
2019-01-02 11:12:30+00:00,65.87,65.87,65.87,65.87,1
2019-01-02 11:12:40+00:00,65.87,65.87,65.87,65.87,0
2019-01-02 11:12:50+00:00,65.88,65.88,65.88,65.88,1
2019-01-02 11:13:00+00:00,65.88,65.88,65.88,65.88,0
2019-01-02 11:13:10+00:00,65.92,65.93,65.91,65.93,4
2019-01-02 11:13:20+00:00,65.93,65.93,65.92,65.92,2
2019-01-02 11:13:30+00:00,65.93,65.94,65.93,65.93,10
2019-01-02 11:13:40+00:00,65.93,65.93,65.93,65.93,0
2019-01-02 11:13:50+00:00,65.93,65.94,65.92,65.94,4
2019-01-02 11:14:00+00:00,65.91,65.91,65.91,65.91,1
2019-01-02 11:14:10+00:00,65.89,65.89,65.88,65.89,4
2019-01-02 11:14:20+00:00,65.89,65.89,65.89,65.89,1
2019-01-02 11:14:30+00:00,65.89,65.89,65.89,65.89,2
2019-01-02 11:14:40+00:00,65.89,65.89,65.89,65.89,0
2019-01-02 11:14:50+00:00,65.89,65.89,65.89,65.89,1
2019-01-02 11:15:00+00:00,65.91,65.93,65.9,65.9,13
2019-01-02 11:15:10+00:00,65.84,65.88,65.84,65.87,6
2019-01-02 11:15:20+00:00,65.83,65.83,65.83,65.83,3
2019-01-02 11:15:30+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:15:40+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:15:50+00:00,65.84,65.87,65.84,65.87,3
2019-01-02 11:16:00+00:00,65.84,65.84,65.84,65.84,0
2019-01-02 11:16:10+00:00,65.84,65.84,65.84,65.84,0
2019-01-02 11:16:20+00:00,65.83,65.85,65.83,65.85,5
2019-01-02 11:16:30+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:16:40+00:00,65.81,65.81,65.81,65.81,1
2019-01-02 11:16:50+00:00,65.81,65.81,65.79,65.79,3
2019-01-02 11:17:00+00:00,65.8,65.81,65.78,65.81,3
2019-01-02 11:17:10+00:00,65.81,65.81,65.8,65.8,3
2019-01-02 11:17:20+00:00,65.82,65.82,65.82,65.82,4
2019-01-02 11:17:30+00:00,65.82,65.82,65.82,65.82,0
2019-01-02 11:17:40+00:00,65.85,65.85,65.84,65.84,5
2019-01-02 11:17:50+00:00,65.85,65.85,65.85,65.85,0
2019-01-02 11:18:00+00:00,65.84,65.84,65.84,65.84,3
2019-01-02 11:18:10+00:00,65.83,65.83,65.83,65.83,1
2019-01-02 11:18:20+00:00,65.84,65.84,65.84,65.84,2
2019-01-02 11:18:30+00:00,65.81,65.82,65.81,65.82,4
2019-01-02 11:18:40+00:00,65.81,65.81,65.81,65.81,0
2019-01-02 11:18:50+00:00,65.83,65.83,65.8,65.81,5
2019-01-02 11:19:00+00:00,65.85,65.85,65.82,65.82,5
2019-01-02 11:19:10+00:00,65.87,65.87,65.87,65.87,2
2019-01-02 11:19:20+00:00,65.91,65.91,65.88,65.88,10
2019-01-02 11:19:30+00:00,65.93,65.93,65.91,65.91,5
2019-01-02 11:19:40+00:00,65.93,65.93,65.93,65.93,2
2019-01-02 11:19:50+00:00,65.98,65.98,65.95,65.96,6
2019-01-02 11:20:00+00:00,65.98,65.98,65.98,65.98,0
2019-01-02 11:20:10+00:00,66.04,66.04,66.03,66.03,3
2019-01-02 11:20:20+00:00,66.0,66.02,66.0,66.02,5
2019-01-02 11:20:30+00:00,66.03,66.03,66.03,66.03,4
2019-01-02 11:20:40+00:00,66.03,66.03,66.03,66.03,0
2019-01-02 11:20:50+00:00,66.02,66.03,66.01,66.02,5
2019-01-02 11:21:00+00:00,66.03,66.04,66.02,66.02,8
2019-01-02 11:21:10+00:00,66.04,66.04,66.04,66.04,1
2019-01-02 11:21:20+00:00,66.0,66.02,66.0,66.02,3
2019-01-02 11:21:30+00:00,66.0,66.0,65.98,65.98,13
2019-01-02 11:21:40+00:00,66.01,66.02,66.01,66.01,5
2019-01-02 11:21:50+00:00,66.01,66.01,66.01,66.01,2
2019-01-02 11:22:00+00:00,65.97,65.97,65.96,65.97,6
2019-01-02 11:22:10+00:00,65.91,65.94,65.89,65.93,27
2019-01-02 11:22:20+00:00,65.91,65.91,65.91,65.91,0
2019-01-02 11:22:30+00:00,65.93,65.95,65.92,65.92,11
2019-01-02 11:22:40+00:00,65.93,65.93,65.93,65.93,0
2019-01-02 11:22:50+00:00,65.93,65.93,65.93,65.93,0
2019-01-02 11:23:00+00:00,65.93,65.93,65.93,65.93,0
2019-01-02 11:23:10+00:00,65.9,65.9,65.9,65.9,1
2019-01-02 11:23:20+00:00,65.9,65.9,65.9,65.9,0
2019-01-02 11:23:30+00:00,65.88,65.89,65.85,65.86,4
2019-01-02 11:23:40+00:00,65.89,65.91,65.88,65.91,2
2019-01-02 11:23:50+00:00,65.91,65.91,65.88,65.91,6
2019-01-02 11:24:00+00:00,65.91,65.91,65.91,65.91,0
2019-01-02 11:24:10+00:00,65.91,65.91,65.91,65.91,0
2019-01-02 11:24:20+00:00,65.94,65.95,65.94,65.94,4
2019-01-02 11:24:30+00:00,65.93,65.93,65.93,65.93,5
2019-01-02 11:24:40+00:00,65.93,65.93,65.93,65.93,0
2019-01-02 11:24:50+00:00,65.95,65.95,65.94,65.94,8
2019-01-02 11:25:00+00:00,65.92,65.93,65.92,65.93,6
2019-01-02 11:25:10+00:00,65.88,65.91,65.88,65.91,7
2019-01-02 11:25:20+00:00,65.91,65.91,65.89,65.89,7
2019-01-02 11:25:30+00:00,65.92,65.92,65.92,65.92,1
2019-01-02 11:25:40+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 11:25:50+00:00,65.91,65.92,65.91,65.92,3
2019-01-02 11:26:00+00:00,65.91,65.91,65.91,65.91,0
2019-01-02 11:26:10+00:00,65.98,65.98,65.94,65.94,5
2019-01-02 11:26:20+00:00,65.99,65.99,65.98,65.99,3
2019-01-02 11:26:30+00:00,65.95,65.99,65.95,65.99,5
2019-01-02 11:26:40+00:00,65.95,65.95,65.95,65.95,0
2019-01-02 11:26:50+00:00,65.97,65.98,65.97,65.98,2
2019-01-02 11:27:00+00:00,65.95,65.95,65.95,65.95,1
2019-01-02 11:27:10+00:00,65.88,65.88,65.88,65.88,1
2019-01-02 11:27:20+00:00,65.88,65.88,65.88,65.88,0
2019-01-02 11:27:30+00:00,65.85,65.86,65.85,65.86,4
2019-01-02 11:27:40+00:00,65.83,65.83,65.82,65.83,10
2019-01-02 11:27:50+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:28:00+00:00,65.85,65.85,65.84,65.84,3
2019-01-02 11:28:10+00:00,65.83,65.85,65.83,65.85,3
2019-01-02 11:28:20+00:00,65.81,65.81,65.79,65.79,3
2019-01-02 11:28:30+00:00,65.78,65.78,65.78,65.78,1
2019-01-02 11:28:40+00:00,65.77,65.77,65.76,65.77,6
2019-01-02 11:28:50+00:00,65.75,65.75,65.75,65.75,2
2019-01-02 11:29:00+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 11:29:10+00:00,65.79,65.8,65.78,65.78,3
2019-01-02 11:29:20+00:00,65.79,65.79,65.79,65.79,0
2019-01-02 11:29:30+00:00,65.81,65.82,65.8,65.8,7
2019-01-02 11:29:40+00:00,65.83,65.83,65.83,65.83,1
2019-01-02 11:29:50+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:30:00+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:30:10+00:00,65.85,65.85,65.85,65.85,2
2019-01-02 11:30:20+00:00,65.84,65.85,65.83,65.85,8
2019-01-02 11:30:30+00:00,65.84,65.84,65.84,65.84,4
2019-01-02 11:30:40+00:00,65.83,65.83,65.83,65.83,2
2019-01-02 11:30:50+00:00,65.84,65.84,65.83,65.83,2
2019-01-02 11:31:00+00:00,65.81,65.82,65.81,65.82,2
2019-01-02 11:31:10+00:00,65.8,65.8,65.8,65.8,1
2019-01-02 11:31:20+00:00,65.79,65.79,65.78,65.78,3
2019-01-02 11:31:30+00:00,65.78,65.78,65.77,65.77,4
2019-01-02 11:31:40+00:00,65.78,65.78,65.78,65.78,2
2019-01-02 11:31:50+00:00,65.78,65.78,65.78,65.78,0
2019-01-02 11:32:00+00:00,65.8,65.8,65.8,65.8,3
2019-01-02 11:32:10+00:00,65.81,65.82,65.81,65.81,4
2019-01-02 11:32:20+00:00,65.81,65.81,65.81,65.81,1
2019-01-02 11:32:30+00:00,65.81,65.81,65.81,65.81,0
2019-01-02 11:32:40+00:00,65.81,65.81,65.81,65.81,2
2019-01-02 11:32:50+00:00,65.84,65.84,65.82,65.82,6
2019-01-02 11:33:00+00:00,65.83,65.83,65.83,65.83,6
2019-01-02 11:33:10+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:33:20+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:33:30+00:00,65.83,65.83,65.83,65.83,0
2019-01-02 11:33:40+00:00,65.84,65.84,65.84,65.84,1
2019-01-02 11:33:50+00:00,65.86,65.86,65.86,65.86,2
2019-01-02 11:34:00+00:00,65.83,65.85,65.83,65.85,6
2019-01-02 11:34:10+00:00,65.83,65.83,65.83,65.83,2
2019-01-02 11:34:20+00:00,65.92,65.92,65.85,65.85,5
2019-01-02 11:34:30+00:00,65.92,65.92,65.92,65.92,0
2019-01-02 11:34:40+00:00,65.92,65.92,65.92,65.92,1
2019-01-02 11:34:50+00:00,65.91,65.91,65.91,65.91,2
2019-01-02 11:35:00+00:00,65.92,65.92,65.92,65.92,3
2019-01-02 11:35:10+00:00,65.88,65.94,65.88,65.94,20
2019-01-02 11:35:20+00:00,65.84,65.87,65.84,65.87,4
2019-01-02 11:35:30+00:00,65.84,65.85,65.84,65.84,5
2019-01-02 11:35:40+00:00,65.83,65.83,65.83,65.83,2
2019-01-02 11:35:50+00:00,65.86,65.86,65.86,65.86,1
2019-01-02 11:36:00+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 11:36:10+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 11:36:20+00:00,65.89,65.91,65.89,65.91,6
2019-01-02 11:36:30+00:00,65.9,65.9,65.9,65.9,2
2019-01-02 11:36:40+00:00,65.88,65.88,65.87,65.88,4
2019-01-02 11:36:50+00:00,65.88,65.88,65.88,65.88,0
2019-01-02 11:37:00+00:00,65.9,65.9,65.9,65.9,2
2019-01-02 11:37:10+00:00,65.86,65.87,65.86,65.87,2
2019-01-02 11:37:20+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 11:37:30+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 11:37:40+00:00,65.83,65.83,65.82,65.83,2
2019-01-02 11:37:50+00:00,65.84,65.84,65.84,65.84,5
2019-01-02 11:38:00+00:00,65.82,65.82,65.82,65.82,1
2019-01-02 11:38:10+00:00,65.77,65.78,65.75,65.78,15
2019-01-02 11:38:20+00:00,65.77,65.78,65.77,65.77,5
2019-01-02 11:38:30+00:00,65.78,65.79,65.78,65.79,12
2019-01-02 11:38:40+00:00,65.77,65.79,65.77,65.79,4
2019-01-02 11:38:50+00:00,65.77,65.8,65.77,65.8,11
2019-01-02 11:39:00+00:00,65.77,65.77,65.77,65.77,0
2019-01-02 11:39:10+00:00,65.77,65.77,65.77,65.77,0
2019-01-02 11:39:20+00:00,65.81,65.81,65.81,65.81,1
2019-01-02 11:39:30+00:00,65.79,65.8,65.79,65.8,3
2019-01-02 11:39:40+00:00,65.79,65.79,65.79,65.79,0
2019-01-02 11:39:50+00:00,65.8,65.8,65.79,65.8,25
2019-01-02 11:40:00+00:00,65.81,65.81,65.81,65.81,1
2019-01-02 11:40:10+00:00,65.81,65.81,65.81,65.81,0
2019-01-02 11:40:20+00:00,65.82,65.82,65.82,65.82,3
2019-01-02 11:40:30+00:00,65.82,65.82,65.82,65.82,0
2019-01-02 11:40:40+00:00,65.83,65.83,65.81,65.83,14
2019-01-02 11:40:50+00:00,65.86,65.86,65.84,65.84,5
2019-01-02 11:41:00+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 11:41:10+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 11:41:20+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 11:41:30+00:00,65.86,65.86,65.86,65.86,0
2019-01-02 11:41:40+00:00,65.95,65.96,65.95,65.95,4
2019-01-02 11:41:50+00:00,65.98,65.98,65.98,65.98,6
2019-01-02 11:42:00+00:00,65.96,65.97,65.96,65.97,3
2019-01-02 11:42:10+00:00,65.95,65.95,65.95,65.95,1
2019-01-02 11:42:20+00:00,65.96,65.96,65.96,65.96,2
2019-01-02 11:42:30+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 11:42:40+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 11:42:50+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 11:43:00+00:00,65.97,65.97,65.97,65.97,1
2019-01-02 11:43:10+00:00,65.97,65.97,65.97,65.97,1
2019-01-02 11:43:20+00:00,65.98,65.98,65.98,65.98,1
2019-01-02 11:43:30+00:00,65.98,65.98,65.98,65.98,0
2019-01-02 11:43:40+00:00,65.98,65.98,65.98,65.98,3
2019-01-02 11:43:50+00:00,65.98,66.0,65.98,66.0,6
2019-01-02 11:44:00+00:00,65.98,65.98,65.98,65.98,0
2019-01-02 11:44:10+00:00,65.99,65.99,65.97,65.97,3
2019-01-02 11:44:20+00:00,65.96,65.96,65.96,65.96,5
2019-01-02 11:44:30+00:00,65.96,65.96,65.96,65.96,0
2019-01-02 11:44:40+00:00,65.95,65.95,65.95,65.95,2
2019-01-02 11:44:50+00:00,65.95,65.95,65.95,65.95,0
2019-01-02 11:45:00+00:00,65.92,65.92,65.92,65.92,1
2019-01-02 11:45:10+00:00,65.91,65.91,65.9,65.9,3
2019-01-02 11:45:20+00:00,65.92,65.92,65.92,65.92,2
2019-01-02 11:45:30+00:00,65.95,65.95,65.93,65.94,8
2019-01-02 11:45:40+00:00,65.92,65.95,65.92,65.94,10
2019-01-02 11:45:50+00:00,65.9,65.9,65.9,65.9,1
2019-01-02 11:46:00+00:00,65.9,65.9,65.9,65.9,0
2019-01-02 11:46:10+00:00,65.86,65.88,65.86,65.86,6
2019-01-02 11:46:20+00:00,65.85,65.87,65.85,65.87,4
2019-01-02 11:46:30+00:00,65.83,65.83,65.83,65.83,1
2019-01-02 11:46:40+00:00,65.81,65.84,65.81,65.84,7
2019-01-02 11:46:50+00:00,65.83,65.84,65.83,65.84,2
2019-01-02 11:47:00+00:00,65.83,65.83,65.82,65.83,1
2019-01-02 11:47:10+00:00,65.83,65.83,65.82,65.83,0
2019-01-02 11:47:20+00:00,65.83,65.83,65.82,65.83,0
2019-01-02 11:47:30+00:00,65.83,65.83,65.82,65.83,0
2019-01-02 11:47:40+00:00,65.83,65.83,65.82,65.83,0
2019-01-02 11:47:50+00:00,65.84,65.85,65.83,65.84,6
2019-01-02 11:48:00+00:00,65.86,65.86,65.86,65.86,1
2019-01-02 11:48:10+00:00,65.82,65.83,65.82,65.83,2
2019-01-02 11:48:20+00:00,65.82,65.82,65.82,65.82,0
2019-01-02 11:48:30+00:00,65.8,65.8,65.8,65.8,1
2019-01-02 11:48:40+00:00,65.78,65.8,65.78,65.8,4
2019-01-02 11:48:50+00:00,65.78,65.78,65.77,65.78,5
2019-01-02 11:49:00+00:00,65.81,65.81,65.79,65.79,4
2019-01-02 11:49:10+00:00,65.81,65.81,65.81,65.81,0
2019-01-02 11:49:20+00:00,65.86,65.86,65.82,65.82,8
2019-01-02 11:49:30+00:00,65.88,65.88,65.87,65.87,2
2019-01-02 11:49:40+00:00,65.87,65.87,65.86,65.86,2
2019-01-02 11:49:50+00:00,65.91,65.91,65.9,65.91,6
2019-01-02 11:50:00+00:00,65.87,65.91,65.86,65.89,7
2019-01-02 11:50:10+00:00,65.82,65.86,65.82,65.86,7
2019-01-02 11:50:20+00:00,65.83,65.83,65.8,65.8,9
2019-01-02 11:50:30+00:00,65.76,65.81,65.76,65.81,16
2019-01-02 11:50:40+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 11:50:50+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 11:51:00+00:00,65.75,65.76,65.75,65.75,4
2019-01-02 11:51:10+00:00,65.71,65.73,65.71,65.73,6
2019-01-02 11:51:20+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 11:51:30+00:00,65.71,65.71,65.71,65.71,0
2019-01-02 11:51:40+00:00,65.73,65.73,65.72,65.72,5
2019-01-02 11:51:50+00:00,65.75,65.75,65.74,65.74,7
2019-01-02 11:52:00+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 11:52:10+00:00,65.74,65.75,65.74,65.75,6
2019-01-02 11:52:20+00:00,65.74,65.74,65.74,65.74,0
2019-01-02 11:52:30+00:00,65.73,65.73,65.73,65.73,1
2019-01-02 11:52:40+00:00,65.72,65.73,65.72,65.73,2
2019-01-02 11:52:50+00:00,65.71,65.71,65.71,65.71,2
2019-01-02 11:53:00+00:00,65.76,65.76,65.74,65.74,6
2019-01-02 11:53:10+00:00,65.76,65.76,65.76,65.76,0
2019-01-02 11:53:20+00:00,65.78,65.78,65.76,65.76,2
2019-01-02 11:53:30+00:00,65.76,65.76,65.76,65.76,4
2019-01-02 11:53:40+00:00,65.76,65.76,65.76,65.76,0
2019-01-02 11:53:50+00:00,65.75,65.75,65.74,65.75,7
2019-01-02 11:54:00+00:00,65.76,65.76,65.76,65.76,1
2019-01-02 11:54:10+00:00,65.76,65.76,65.76,65.76,0
2019-01-02 11:54:20+00:00,65.8,65.8,65.8,65.8,1
2019-01-02 11:54:30+00:00,65.72,65.79,65.72,65.79,8
2019-01-02 11:54:40+00:00,65.7,65.7,65.68,65.7,5
2019-01-02 11:54:50+00:00,65.7,65.7,65.7,65.7,2
2019-01-02 11:55:00+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 11:55:10+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 11:55:20+00:00,65.7,65.7,65.7,65.7,0
2019-01-02 11:55:30+00:00,65.68,65.68,65.67,65.67,3
2019-01-02 11:55:40+00:00,65.7,65.7,65.7,65.7,4
2019-01-02 11:55:50+00:00,65.72,65.72,65.71,65.71,2
2019-01-02 11:56:00+00:00,65.72,65.72,65.72,65.72,0
2019-01-02 11:56:10+00:00,65.72,65.72,65.72,65.72,0
2019-01-02 11:56:20+00:00,65.72,65.72,65.72,65.72,0
2019-01-02 11:56:30+00:00,65.78,65.78,65.74,65.74,2
2019-01-02 11:56:40+00:00,65.82,65.82,65.82,65.82,1
2019-01-02 11:56:50+00:00,65.82,65.82,65.82,65.82,0
2019-01-02 11:57:00+00:00,65.82,65.82,65.82,65.82,0
2019-01-02 11:57:10+00:00,65.81,65.83,65.8,65.83,7
2019-01-02 11:57:20+00:00,65.82,65.82,65.82,65.82,1
2019-01-02 11:57:30+00:00,65.82,65.82,65.82,65.82,0
2019-01-02 11:57:40+00:00,65.78,65.78,65.78,65.78,1
2019-01-02 11:57:50+00:00,65.78,65.78,65.78,65.78,0
2019-01-02 11:58:00+00:00,65.77,65.77,65.77,65.77,1
2019-01-02 11:58:10+00:00,65.76,65.76,65.75,65.75,3
2019-01-02 11:58:20+00:00,65.75,65.75,65.75,65.75,1
2019-01-02 11:58:30+00:00,65.75,65.75,65.75,65.75,0
2019-01-02 11:58:40+00:00,65.71,65.71,65.71,65.71,1
2019-01-02 11:58:50+00:00,65.7,65.7,65.7,65.7,1
2019-01-02 11:59:00+00:00,65.66,65.66,65.66,65.66,3
2019-01-02 11:59:10+00:00,65.68,65.68,65.67,65.67,6
2019-01-02 11:59:20+00:00,65.67,65.67,65.67,65.67,4
2019-01-02 11:59:30+00:00,65.62,65.65,65.6,65.65,4
2019-01-02 11:59:40+00:00,65.63,65.63,65.63,65.63,4
2019-01-02 11:59:50+00:00,65.64,65.65,65.63,65.65,2
2019-01-02 12:00:00+00:00,65.58,65.62,65.56,65.62,6
2019-01-02 12:00:10+00:00,65.59,65.61,65.59,65.59,6
2019-01-02 12:00:20+00:00,65.6,65.6,65.6,65.6,1
2019-01-02 12:00:30+00:00,65.6,65.6,65.6,65.6,0
2019-01-02 12:00:40+00:00,65.6,65.6,65.6,65.6,0
2019-01-02 12:00:50+00:00,65.62,65.63,65.62,65.63,3
2019-01-02 12:01:00+00:00,65.59,65.59,65.59,65.59,2
2019-01-02 12:01:10+00:00,65.59,65.59,65.59,65.59,0
2019-01-02 12:01:20+00:00,65.64,65.64,65.6,65.6,4
2019-01-02 12:01:30+00:00,65.63,65.63,65.63,65.63,1
2019-01-02 12:01:40+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 12:01:50+00:00,65.63,65.63,65.63,65.63,0
2019-01-02 12:02:00+00:00,65.65,65.65,65.65,65.65,1
